temperature,humidity,moisture,n,p,k,rainfall,ph,light_hours,light_intensity,rh,nitrogen,phosphorus,potassium,yield,n_ratio,p_ratio,k_ratio,ec,oc,om,zn,fe,cu,mn,sand,silt,clay,caco3,cec,output,s,b,soil type,crop type,fertilizer name,season,fertility,photoperiod,category_ph,soil_type
32.63,64.54,36.41,4.0,22.0,18.0,853.3054255,6.6917978192,12.390025921,543.8208119000001,88.79010753,122.87850174,56.165178912,124.320905808,15.560801468,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,16.0,4.0,4.0,1.0,2.0,0.0,1.0
24.98,47.19,51.65,30.0,3.0,2.0,645.45564842,5.7199608234,6.9233994976,397.1280342,71.28983336799999,197.06548524,85.731389062,168.7801632,29.378122682000004,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,21.0,4.0,4.0,1.0,2.0,0.0,1.0
27.93,46.76,56.5,7.0,2.0,15.0,1946.4574678,6.7317946272,6.774775569400001,199.37160618,94.023842682,131.08721824,40.047580666,84.706986332,4.0116966124,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,22.0,4.0,5.0,1.0,2.0,0.0,1.0
31.01,66.62,62.69,17.0,2.0,36.0,632.8570092399999,6.4243148898,6.9539603566,310.12725798,89.81726702,90.447732566,40.228817548,60.51088567199999,48.161388114,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,29.0,7.0,4.0,1.0,2.0,0.0,1.0
39.26,60.36,29.14,14.0,0.0,40.0,969.73031722,6.8985061898,10.84930374,558.7329225000001,78.166614844,82.62592454799999,41.526603878,101.349224224,22.100206802,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,19.0,2.0,4.0,1.0,2.0,0.0,1.0
31.29,59.62,56.81,14.0,8.0,9.0,1986.7558204,6.7042623302,6.8228675798,203.30490724,93.96052277,128.82437138,40.759174058,86.028447866,3.6219475832,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,21.0,2.0,4.0,1.0,2.0,0.0,1.0
32.1,50.44,47.36,10.0,4.0,32.0,2001.3753976000005,6.584301782999999,6.90596876,186.96391614,94.278279844,129.63368378,40.378667044,85.708826674,3.714783322,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,24.0,7.0,4.0,1.0,2.0,0.0,1.0
28.35,59.56,34.46,45.0,3.0,0.0,2052.1320882,6.735529998999999,6.485805546,200.26918508000003,93.994458214,129.4561872,39.530367382,85.34922966399999,4.090805726799999,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,24.0,0.0,4.0,1.0,2.0,0.0,1.0
26.57,54.52,46.1,39.0,0.0,0.0,510.84925048,6.147702010200001,7.1840389462,593.2157088800001,56.55549055,135.45724986,153.17131469999998,315.8806145,61.169440882,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,32.0,5.0,8.0,1.0,2.0,0.0,1.0
40.0,77.35,41.55,6.0,5.0,28.0,1109.6120964,6.9814384124,9.0411310878,528.78954204,70.285297844,48.11686437,25.926420444,72.48654355400001,29.103066608,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,16.0,0.0,4.0,1.0,2.0,0.0,1.0
37.24,59.64,30.67,41.0,0.0,2.0,1036.70595624,6.9134795696,9.9632466056,572.02669728,75.87047255,66.01054814199999,32.873208352000006,87.998256402,25.559930568,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,16.0,4.0,4.0,1.0,2.0,0.0,1.0
28.4,57.3,49.24,8.0,17.0,10.0,1194.27541482,6.301770172,6.880789117000001,384.51472822,70.10459877000001,136.04589142,110.480493158,223.334414006,38.685574929,11.2,11.2,11.2,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,28.0,5.0,2.0,1.0,2.0,0.0,1.0
33.83,56.31,25.41,18.0,0.0,23.0,1067.5654531,6.5545389872,11.9440517494,503.85567850000007,93.003500224,138.99812586000002,57.935800988,127.15741661,10.3232875156,10.6,10.6,10.6,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,19.0,3.0,4.0,1.0,2.0,0.0,1.0
27.47,58.13,56.8,10.0,13.0,9.0,523.79071934,6.0414239202,7.1934601688,529.0275186800001,56.71792713999999,138.63035936,153.64597718000002,311.25122408000004,61.74329635,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,11.553999999999998,1.0500000000000003,0.0,29.0,1.0,4.0,1.0,2.0,0.0,1.0
32.01,56.9,39.16,17.0,13.0,14.0,654.78116298,6.4072203946,6.8581958688,298.11728982,90.072104192,87.81728421,43.15792304199999,56.756815824,47.245564096,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,28.0,3.0,2.0,1.0,2.0,0.0,1.0
23.69,59.77,47.95,39.0,1.0,0.0,1554.79565214,6.7404871966,8.025462945600001,252.33281192,93.468558058,135.54090122,57.25661601999999,119.844981356,6.6454896128000005,12.4,12.4,12.4,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,24.0,5.0,4.0,1.0,2.0,0.0,1.0
30.22,60.34,59.66,9.0,0.0,14.0,1981.468093,6.813130194,6.7156621864,195.54116038,94.151293992,129.41174324000002,40.58007705,86.80649619800002,4.05769777,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,22.0,7.0,5.0,1.0,2.0,0.0,1.0
25.24,46.57,36.23,32.0,0.0,0.0,785.38844218,5.803526604800001,9.3038791282,125.98234253,88.10247611999999,164.82364562,56.752896202,126.98127444,14.83157785,9.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,19.0,7.0,4.0,1.0,2.0,0.0,1.0
26.8,60.69,60.28,15.0,0.0,11.0,523.7907193399999,6.041423920200001,7.1934601688,529.02751868,56.71792713999999,138.63035936,153.64597718,311.25122408,61.74329635,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,32.0,2.0,8.0,1.0,2.0,0.0,1.0
32.37,56.56,65.45,37.0,3.0,0.0,853.3054255,6.6917978192,12.390025921,543.8208119000001,88.79010753,122.87850174,56.165178912,124.320905808,15.560801468,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,16.0,0.0,4.0,1.0,2.0,0.0,1.0
23.86,55.45,24.43,13.0,0.0,35.0,732.9863236,5.7448258662,9.7280730606,77.337389706,92.921966448,173.02928744000002,58.19419927,125.02611914,17.483496344,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,20.0,7.0,4.0,1.0,2.0,0.0,1.0
34.18,58.31,46.39,36.0,0.0,0.0,1067.5654531,6.5545389872,11.9440517494,503.85567850000007,93.003500224,138.99812586000002,57.935800988,127.15741661,10.3232875156,10.6,10.6,10.6,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,19.0,4.0,4.0,1.0,2.0,0.0,1.0
39.42,76.38,57.33,13.0,3.0,43.0,969.73031722,6.8985061898,10.84930374,558.7329225000001,78.166614844,82.62592454799999,41.526603878,101.349224224,22.100206802,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.53999999999999,2.9799999999999995,4.48,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,19.0,2.0,4.0,1.0,2.0,0.0,1.0
24.86,54.46,36.36,37.0,0.0,0.0,652.89727766,5.7291026322,7.304938225600002,331.34748477200003,76.40773133,196.69691386,80.143947814,153.69794282,27.077663538000003,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,20.0,7.0,4.0,1.0,2.0,0.0,1.0
32.95,62.26,50.04,14.0,17.0,7.0,1986.7558204,6.7042623302,6.8228675798,203.30490724,93.96052277,128.82437138,40.759174058,86.028447866,3.6219475832,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,22.0,4.0,5.0,1.0,2.0,0.0,1.0
29.78,59.94,29.17,22.0,0.0,19.0,1981.468093,6.813130194,6.7156621864,195.54116038,94.151293992,129.41174324000002,40.58007705,86.80649619800002,4.05769777,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,24.0,2.0,4.0,1.0,2.0,0.0,1.0
27.48,60.62,44.8,14.0,2.0,11.0,522.4225192800001,6.0452440958,7.1357880936,540.31359904,55.347069734,143.2355089,154.43956138,319.9598878,61.76796452,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,28.0,3.0,2.0,1.0,2.0,0.0,1.0
36.73,71.35,70.0,11.0,4.0,38.0,651.8235923599999,6.3659671828,6.785213677600001,296.78383244,90.010797564,85.16344406800002,42.93231915,62.290097712,48.41889794,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,28.0,7.0,2.0,1.0,2.0,0.0,1.0
27.49,63.32,26.02,13.0,0.0,38.0,1996.8574006,6.720662866800001,6.696072322000001,203.38650716,93.223134068,131.07681961999998,38.44189824,84.23893393799999,4.0367134524,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,24.0,7.0,4.0,1.0,2.0,0.0,1.0
30.69,59.81,37.29,21.0,0.0,23.0,1999.282888,6.6796777128,6.800065160200001,196.26380884,93.958477616,129.34720584000002,40.31366156,87.139832572,3.814431356,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,21.0,7.0,4.0,1.0,2.0,0.0,1.0
29.14,58.46,36.98,40.0,0.0,3.0,889.99298458,6.467047053600001,7.832000468199999,361.25023516,54.590908456,147.45378422000002,80.695795288,188.04431794,16.759417340000002,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,2.0,0.0,8.0,1.0,2.0,0.0,1.0
32.52,57.58,57.94,42.0,0.0,0.0,789.70739432,6.5696837958000005,13.232005694,597.98231624,92.893770538,140.0086978,62.65768473999999,137.87277636000002,12.111030196000002,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,19.0,2.0,4.0,1.0,2.0,0.0,1.0
23.05,52.61,60.11,31.0,0.0,3.0,495.10220673999993,5.9641883138,7.3321867776,566.64590484,55.148982718,138.00816333999998,161.87601666,304.82617096,62.203326566,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,29.0,4.0,4.0,1.0,2.0,0.0,1.0
29.48,60.63,42.23,5.0,8.0,19.0,780.57809722,6.5853730036,13.190620954,606.06971192,92.53146919,137.3372152,61.601777684,140.83324938,12.310296144000002,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,16.0,2.0,4.0,1.0,2.0,0.0,1.0
25.33,53.26,27.11,12.0,3.0,38.0,1929.8402956,6.7948269416,6.8436750214,197.61742948,93.793027408,128.17947912,39.005144696,85.325737302,3.6157817432,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,24.0,0.0,4.0,1.0,2.0,0.0,1.0
26.0,57.01,31.36,42.0,0.0,0.0,645.45564842,5.7199608234,6.9233994976,397.1280342,71.28983336799999,197.06548524,85.731389062,168.7801632,29.378122682000004,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,21.0,2.0,4.0,1.0,2.0,0.0,1.0
30.09,62.9,44.53,38.0,0.0,0.0,960.29513964,6.460632295400001,6.8847635828,273.15051488,90.392072128,97.50199630000002,39.81898373600001,67.37390616,38.3050314036,10.6,10.6,10.6,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,28.0,2.0,2.0,1.0,2.0,0.0,1.0
27.83,53.2,58.73,14.0,0.0,32.0,1946.4574678,6.7317946272,6.774775569400001,199.37160618,94.023842682,131.08721824,40.047580666,84.706986332,4.0116966124,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,24.0,2.0,4.0,1.0,2.0,0.0,1.0
37.81,73.97,40.95,13.0,2.0,36.0,969.73031722,6.8985061898,10.84930374,558.7329225000001,78.166614844,82.625924548,41.526603878,101.349224224,22.100206802,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,19.0,2.0,4.0,1.0,2.0,0.0,1.0
36.87,61.5,54.95,12.0,4.0,8.0,632.1981156999999,6.4451833534,6.809176624199999,296.88894702,89.988518904,88.42516432400001,41.164799222,55.16841787,49.605579744,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,29.0,2.0,4.0,1.0,2.0,0.0,1.0
30.98,66.44,29.27,35.0,4.0,0.0,1036.81602496,6.5471650178,9.444715554999998,472.69259984,74.968931598,165.40486657,76.41462873,254.13470919999995,27.537064592,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,9.0,2.0,6.0,1.0,2.0,0.0,1.0
30.41,52.79,24.79,38.0,2.0,0.0,1999.282888,6.6796777128,6.800065160199999,196.26380884,93.958477616,129.34720584000002,40.31366156,87.139832572,3.814431356,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,22.0,7.0,5.0,1.0,2.0,0.0,1.0
35.69,58.61,58.14,14.0,9.0,10.0,907.49642662,6.8171726874,11.6799821674,555.02953188,83.364115108,102.511508098,48.832331928,113.087876088,18.790322756,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,19.0,3.0,4.0,1.0,2.0,0.0,1.0
23.11,53.38,41.79,20.0,0.0,23.0,765.8933592199999,5.7177900932,9.7326514226,78.02088844800001,93.526380148,176.50673386,58.87877804,122.3711473,17.45584613,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,20.0,2.0,4.0,1.0,2.0,0.0,1.0
23.82,59.74,65.58,7.0,1.0,4.0,514.18272184,6.143779231,7.079807835,584.07888074,55.539016118000006,139.39903616,163.07378004000003,308.20091668,62.608784938,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,29.0,2.0,4.0,1.0,2.0,0.0,1.0
34.2,72.31,28.33,33.0,0.0,0.0,643.58952968,6.492945798599999,7.0425130794,307.80073968,90.06512106199999,89.42100977999999,45.920437554,57.44893955,48.16280568,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,29.0,1.0,4.0,1.0,2.0,0.0,1.0
34.22,74.96,58.79,13.0,0.0,9.0,2001.3753976000005,6.584301782999999,6.90596876,186.96391614,94.278279844,129.63368378,40.378667044,85.708826674,3.714783322,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,4.0,21.0,4.0,4.0,1.0,2.0,0.0,1.0
36.98,73.11,41.32,41.0,4.0,0.0,621.05426254,6.581379042399999,7.103518444600001,284.8814093,89.848354322,89.333211974,46.386207636,54.56655835,47.713527108,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,22.0,4.0,5.0,1.0,2.0,0.0,1.0
34.68,76.53,33.78,9.0,0.0,44.0,1548.93744882,6.642970787799999,9.2886614546,360.8607788,93.548816406,130.08159688,49.516738944,108.077677794,6.9456496224,11.8,11.8,11.8,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.53999999999999,2.9799999999999995,4.48,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,20.0,7.0,4.0,1.0,2.0,0.0,1.0
24.22,50.03,55.39,9.0,0.0,37.0,876.1477329200001,6.503799331800001,7.247721429999999,370.15198544,55.15969225400001,129.89510651400002,86.63965410399999,186.12418434,23.543280392,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.53999999999999,2.9799999999999995,4.48,2.068,4.946,0.8,12.788,1.1340000000000001,1.0,2.0,3.0,8.0,1.0,2.0,0.0,1.0
34.25,73.29,38.06,8.0,1.0,7.0,2001.3753976000005,6.584301782999999,6.90596876,186.96391614,94.278279844,129.63368378,40.378667044,85.708826674,3.714783322,13.0,13.0,13.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,2.0,21.0,1.0,4.0,1.0,2.0,0.0,1.0
31.43,64.88,54.37,1.0,8.0,27.0,999.25313834,6.365161619,9.1973169286,384.01810992,49.974111228000005,162.42057284,88.55886173,177.44819997999997,6.6044882362,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,2.0,4.0,8.0,1.0,2.0,0.0,1.0
31.14,61.27,45.36,14.0,1.0,17.0,999.25313834,6.365161619,9.1973169286,384.01810992,49.974111228000005,162.42057284,88.55886173,177.44819997999997,6.6044882362,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,2.0,2.0,8.0,1.0,2.0,0.0,1.0
24.69,54.86,47.9,26.0,0.0,18.0,775.9429390600001,6.5150913024,12.962227134,595.25336422,92.474822532,138.8697033,59.64614382,141.12572324,11.67176703,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,0.0,16.0,4.0,4.0,1.0,2.0,0.0,1.0
30.39,67.95,35.69,20.0,0.0,18.0,654.01741972,6.4157489124,6.8507269114,307.42931484,89.834569444,89.971693506,41.935094590000006,60.536798464,47.780128842,10.0,10.0,10.0,0.28600000000000003,0.052000000000000005,0.08399999999999999,0.5,3.5199999999999996,0.248,2.6,92.54,2.9799999999999995,4.4799999999999995,2.068,4.946,0.8,12.788,1.1340000000000001,5.0,32.0,5.0,8.0,1.0,2.0,0.0,1.0
